order_id,customer_id,product_id,order_date,quantity,status,unit_price,order_amount
8430,1646,32,2025-01-20 02:27:31,4,Cancelled,230.39,921.56
8431,1583,211,2024-12-16 01:21:09,2,Delivered,126.05,252.1
8432,635,180,2025-02-15 19:32:18,5,Cancelled,312.61,1563.0500000000002
8433,392,108,2024-11-08 05:50:55,3,Delivered,275.01,825.03
8434,324,321,2025-02-06 08:09:08,2,Delivered,171.89,343.78
8435,251,405,2024-09-19 18:53:39,2,Cancelled,481.03,962.06
8436,465,89,2024-09-03 16:31:33,4,Cancelled,469.14,1876.56
8437,1309,106,2025-07-29 17:36:40,5,Delivered,90.23,451.15000000000003
8438,1577,257,2025-03-18 14:47:47,3,Cancelled,60.08,180.24
8439,432,43,2024-09-15 12:55:31,5,Delivered,328.11,1640.5500000000002
8440,256,424,2025-05-24 23:41:35,4,Cancelled,43.94,175.76
8441,160,173,2025-01-06 01:50:19,4,Delivered,190.67,762.68
8442,174,40,2024-12-08 08:45:37,4,Cancelled,382.73,1530.92
8443,1482,427,2025-03-04 08:35:26,1,Delivered,27.24,27.24
8444,1261,484,2024-11-11 11:21:00,4,Cancelled,137.08,548.32
8445,1730,113,2024-09-04 14:08:15,5,Cancelled,355.19,1775.95
8446,894,492,2025-05-18 05:42:28,2,Delivered,162.54,325.08
8447,1635,200,2024-09-09 13:11:12,4,Cancelled,169.73,678.92
8448,1845,98,2025-05-22 04:34:53,1,Cancelled,413.56,413.56
8449,1559,197,2024-11-05 14:48:53,5,Cancelled,153.78,768.9
8450,201,332,2025-08-25 08:40:29,5,Cancelled,326.48,1632.4
8451,638,118,2024-12-27 07:33:42,4,Cancelled,412.16,1648.64
8452,1714,164,2025-03-15 20:55:07,2,Delivered,286.76,573.52
8453,1523,16,2025-01-15 16:00:40,3,Cancelled,296.2,888.5999999999999
8454,1221,35,2025-08-17 02:55:31,1,Cancelled,371.94,371.94
8455,213,341,2025-01-14 12:01:18,4,Delivered,433.22,1732.88
8456,1845,414,2025-03-11 22:56:08,1,Delivered,273.67,273.67
8457,371,456,2025-07-20 09:49:07,5,Delivered,134.59,672.95
8458,254,54,2024-09-23 15:25:13,1,Delivered,124.96,124.96
8459,1124,42,2025-03-17 20:19:10,3,Cancelled,56.78,170.34
8460,442,379,2025-03-23 11:27:17,3,Cancelled,335.29,1005.8700000000001
8461,1830,193,2025-04-27 23:27:22,4,Cancelled,222.3,889.2
8462,825,499,2024-09-29 09:36:39,4,Cancelled,384.31,1537.24
8463,1158,263,2025-06-05 19:24:59,2,Delivered,273.66,547.32
8464,1782,487,2024-09-01 17:24:52,2,Delivered,383.13,766.26
8465,1704,147,2025-07-16 03:19:01,5,Delivered,349.23,1746.15
8466,1833,427,2024-12-26 18:12:04,4,Cancelled,27.24,108.96
8467,426,322,2025-07-14 23:23:16,5,Delivered,149.65,748.25
8468,870,373,2024-10-05 17:15:14,5,Delivered,39.81,199.05
8469,1511,368,2025-06-07 05:17:05,1,Delivered,130.4,130.4
8470,1711,217,2025-07-11 16:07:28,2,Delivered,223.21,446.42
8471,843,168,2025-03-21 12:33:49,5,Delivered,99.16,495.79999999999995
8472,1416,125,2025-08-20 03:39:11,4,Delivered,387.25,1549.0
8473,160,295,2024-11-06 14:10:04,5,Cancelled,301.3,1506.5
8474,976,381,2024-12-31 10:45:34,5,Cancelled,474.93,2374.65
8475,1389,117,2025-03-07 16:09:19,5,Delivered,330.75,1653.75
8476,27,475,2025-05-04 14:17:56,5,Cancelled,189.21,946.0500000000001
8477,1273,451,2025-02-03 20:34:17,4,Delivered,437.34,1749.36
8478,1210,428,2025-05-26 06:35:04,1,Cancelled,176.1,176.1
8479,1882,274,2025-02-18 08:27:07,3,Cancelled,480.3,1440.9
8480,1974,146,2025-08-23 08:14:19,5,Cancelled,425.26,2126.3
8481,896,91,2025-03-09 16:21:12,3,Delivered,429.59,1288.77
8482,1531,135,2025-03-23 14:43:56,4,Delivered,366.81,1467.24
8483,1147,493,2025-08-29 13:23:20,2,Cancelled,246.56,493.12
8484,509,100,2024-12-22 12:24:28,3,Cancelled,12.44,37.32
8485,443,479,2024-10-17 06:53:47,4,Cancelled,11.96,47.84
8486,1198,194,2025-03-10 07:48:03,2,Cancelled,390.97,781.94
8487,122,260,2024-09-18 19:11:51,4,Delivered,42.91,171.64
8488,1958,19,2025-07-22 02:30:59,1,Delivered,87.34,87.34
8489,1362,173,2025-03-22 11:04:46,1,Delivered,190.67,190.67
8490,1796,356,2025-02-02 15:52:52,2,Delivered,450.16,900.32
8491,1871,86,2024-09-09 13:45:17,5,Cancelled,53.04,265.2
8492,826,373,2025-01-07 02:18:06,5,Cancelled,39.81,199.05
8493,1624,8,2025-08-09 08:36:54,5,Cancelled,182.7,913.5
8494,1838,115,2025-02-06 14:43:20,3,Cancelled,204.43,613.29
8495,233,76,2024-12-26 17:55:26,5,Cancelled,480.85,2404.25
8496,1321,18,2024-12-25 12:34:01,2,Cancelled,437.75,875.5
8497,1885,93,2024-11-07 18:40:50,2,Delivered,308.76,617.52
8498,1584,434,2025-02-04 23:33:51,1,Cancelled,139.6,139.6
8499,25,309,2025-03-01 00:26:45,1,Cancelled,444.11,444.11
8500,1084,198,2025-02-09 03:37:32,3,Delivered,469.04,1407.1200000000001
8501,1505,43,2025-02-09 17:34:27,4,Delivered,328.11,1312.44
8502,946,164,2025-01-06 23:04:48,1,Delivered,286.76,286.76
8503,816,134,2025-05-10 03:15:02,3,Cancelled,92.61,277.83
8504,1987,56,2025-04-21 19:49:19,2,Cancelled,136.5,273.0
8505,1107,12,2024-10-18 08:11:23,5,Delivered,14.7,73.5
8506,829,65,2025-03-02 23:16:14,4,Cancelled,450.28,1801.12
8507,504,329,2025-08-08 09:47:56,4,Cancelled,171.43,685.72
8508,1076,393,2025-07-11 15:12:32,4,Delivered,278.68,1114.72
8509,1242,269,2025-08-16 22:07:25,4,Delivered,250.65,1002.6
8510,727,120,2024-10-10 16:56:54,1,Cancelled,230.8,230.8
8511,1740,290,2024-11-30 07:38:21,2,Delivered,39.78,79.56
8512,715,429,2025-01-13 17:44:16,1,Delivered,375.82,375.82
8513,286,412,2025-03-21 02:12:17,5,Delivered,412.25,2061.25
8514,178,223,2025-08-22 23:10:31,2,Cancelled,286.7,573.4
8515,348,485,2025-03-25 23:11:23,3,Delivered,175.77,527.3100000000001
8516,821,326,2024-10-26 00:36:30,4,Delivered,88.37,353.48
8517,1863,475,2024-12-29 20:46:03,2,Delivered,189.21,378.42
8518,1976,112,2024-10-16 20:55:51,5,Cancelled,243.12,1215.6
8519,1369,268,2024-09-28 12:58:20,1,Delivered,392.17,392.17
8520,950,332,2025-08-26 13:24:23,3,Cancelled,326.48,979.44
8521,747,134,2024-09-12 08:45:06,3,Cancelled,92.61,277.83
8522,1966,215,2025-06-30 16:05:45,1,Cancelled,11.01,11.01
8523,892,321,2025-07-15 08:15:49,4,Delivered,171.89,687.56
8524,71,185,2025-08-09 02:21:41,4,Delivered,191.75,767.0
8525,1166,56,2024-10-09 13:54:58,4,Cancelled,136.5,546.0
8526,286,80,2025-05-05 06:30:41,4,Delivered,426.07,1704.28
8527,1537,333,2024-10-20 17:49:39,4,Delivered,317.44,1269.76
8528,244,89,2024-11-09 17:17:24,2,Delivered,469.14,938.28
8529,392,67,2025-08-14 17:47:00,3,Delivered,205.97,617.91
8530,88,58,2024-11-07 13:39:04,3,Cancelled,303.42,910.26
8531,476,238,2025-05-26 22:40:59,3,Cancelled,208.58,625.74
8532,1005,403,2025-05-27 12:13:30,4,Delivered,372.68,1490.72
8533,878,263,2025-04-03 15:36:32,1,Delivered,273.66,273.66
8534,474,101,2025-03-08 03:06:13,5,Delivered,268.35,1341.75
8535,972,410,2025-01-30 22:11:34,4,Delivered,38.93,155.72
8536,110,212,2024-11-22 13:47:33,2,Delivered,17.55,35.1
8537,1740,57,2025-04-28 04:31:15,2,Delivered,133.83,267.66
8538,1509,82,2025-03-08 17:23:49,5,Delivered,139.21,696.0500000000001
8539,1803,314,2025-08-27 18:57:27,1,Delivered,359.86,359.86
8540,1983,165,2024-11-08 04:00:41,2,Cancelled,291.84,583.68
8541,650,404,2024-10-20 16:57:28,4,Delivered,357.7,1430.8
8542,1425,333,2025-01-03 15:57:39,2,Delivered,317.44,634.88
8543,857,433,2025-08-23 06:21:43,5,Delivered,241.63,1208.15
8544,1305,155,2024-11-25 22:46:13,4,Delivered,393.08,1572.32
8545,1511,135,2024-09-05 15:26:43,5,Cancelled,366.81,1834.05
8546,1071,70,2025-03-18 00:12:04,2,Cancelled,299.27,598.54
8547,1432,301,2025-08-08 21:47:37,2,Cancelled,16.95,33.9
8548,1685,487,2024-12-04 01:13:27,5,Cancelled,383.13,1915.65
8549,1420,477,2025-07-18 11:30:55,3,Cancelled,59.74,179.22
8550,1850,104,2025-07-05 04:40:42,5,Cancelled,19.96,99.80000000000001
8551,567,370,2025-03-21 08:03:17,1,Cancelled,316.43,316.43
8552,1292,430,2025-07-11 02:27:59,3,Delivered,208.92,626.76
8553,1288,41,2024-09-24 12:12:43,2,Delivered,76.66,153.32
8554,1981,303,2024-10-25 02:21:50,4,Delivered,109.44,437.76
8555,1849,274,2024-09-16 14:42:41,4,Delivered,480.3,1921.2
8556,1612,12,2024-10-02 16:37:41,2,Delivered,14.7,29.4
8557,1228,114,2025-05-11 15:22:03,2,Delivered,146.62,293.24
8558,694,171,2025-04-22 21:14:54,2,Delivered,320.59,641.18
8559,1377,443,2024-09-06 11:46:54,2,Cancelled,213.07,426.14
8560,19,199,2024-09-11 23:24:29,2,Delivered,391.18,782.36
8561,1569,331,2024-11-19 04:47:27,1,Delivered,232.34,232.34
8562,1149,257,2025-04-24 12:02:19,5,Delivered,60.08,300.4
8563,1569,64,2024-10-09 04:59:12,2,Delivered,259.05,518.1
8564,671,357,2025-01-19 14:47:52,4,Cancelled,424.9,1699.6
8565,1158,324,2025-04-20 19:27:25,5,Cancelled,404.22,2021.1000000000001
8566,1256,434,2025-08-29 06:56:36,5,Cancelled,139.6,698.0
8567,916,224,2025-03-30 12:55:43,1,Delivered,177.79,177.79
8568,362,99,2024-10-30 18:46:44,2,Delivered,282.45,564.9
8569,624,183,2025-03-13 08:19:03,3,Delivered,193.09,579.27
8570,1671,137,2024-11-19 00:01:21,5,Cancelled,437.84,2189.2
8571,1200,362,2024-12-13 19:20:43,2,Delivered,485.24,970.48
8572,1008,37,2025-03-21 09:50:00,3,Cancelled,201.96,605.88
8573,1034,419,2024-12-10 21:35:51,2,Delivered,215.3,430.6
8574,1621,123,2025-05-03 13:54:06,4,Cancelled,147.27,589.08
8575,1606,259,2025-08-17 03:28:51,5,Cancelled,278.53,1392.6499999999999
8576,93,126,2025-03-31 21:03:44,5,Cancelled,480.94,2404.7
8577,1154,193,2025-03-27 10:56:30,5,Delivered,222.3,1111.5
8578,482,396,2025-06-03 12:39:11,4,Cancelled,352.35,1409.4
8579,451,186,2025-01-27 01:02:53,4,Delivered,441.08,1764.32
8580,1430,100,2025-06-13 02:54:56,1,Cancelled,12.44,12.44
8581,564,272,2025-02-16 21:45:05,4,Delivered,194.85,779.4
8582,1365,342,2025-06-19 07:07:24,3,Delivered,208.66,625.98
8583,723,186,2025-02-27 18:47:36,4,Delivered,441.08,1764.32
8584,1417,228,2025-01-25 13:00:25,2,Cancelled,117.57,235.14
8585,1409,414,2025-08-22 01:35:02,2,Delivered,273.67,547.34
8586,1124,260,2024-12-12 01:58:47,2,Delivered,42.91,85.82
8587,445,182,2025-02-28 21:30:37,1,Cancelled,351.07,351.07
8588,127,414,2025-02-15 20:45:31,5,Cancelled,273.67,1368.3500000000001
8589,762,300,2024-10-07 20:14:38,1,Delivered,253.73,253.73
8590,1293,20,2025-06-29 08:00:40,1,Cancelled,200.53,200.53
8591,1009,284,2024-12-21 00:42:14,3,Cancelled,399.74,1199.22
8592,173,471,2025-02-07 03:40:11,1,Cancelled,401.76,401.76
8593,1446,229,2024-11-14 06:40:41,5,Delivered,110.09,550.45
8594,1570,62,2025-07-05 04:44:27,5,Cancelled,431.38,2156.9
8595,70,298,2025-03-04 23:17:13,1,Cancelled,496.81,496.81
8596,579,191,2024-09-05 05:38:23,3,Delivered,176.18,528.54
8597,1393,115,2025-03-18 14:21:58,2,Cancelled,204.43,408.86
8598,1383,251,2025-04-16 01:15:42,1,Cancelled,257.97,257.97
8599,884,450,2025-06-11 10:42:17,2,Delivered,476.3,952.6
8600,1965,300,2025-03-03 08:41:01,4,Cancelled,253.73,1014.92
8601,898,405,2025-01-24 08:38:59,2,Delivered,481.03,962.06
8602,853,262,2025-08-19 14:55:16,5,Cancelled,34.63,173.15
8603,531,426,2024-11-06 03:08:03,1,Delivered,392.52,392.52
8604,329,266,2025-06-04 03:08:21,3,Cancelled,39.76,119.28
8605,1410,488,2025-07-10 03:54:27,5,Delivered,440.49,2202.45
8606,442,191,2025-02-17 16:59:55,5,Cancelled,176.18,880.9000000000001
8607,1888,125,2025-03-20 18:02:11,4,Delivered,387.25,1549.0
8608,276,84,2025-06-26 20:11:02,2,Cancelled,454.41,908.82
8609,1887,27,2025-01-02 18:51:53,5,Delivered,149.63,748.15
8610,105,18,2025-01-12 17:23:15,1,Cancelled,437.75,437.75
8611,1017,319,2025-06-21 09:35:54,2,Cancelled,127.49,254.98
8612,1686,422,2024-12-10 23:20:21,5,Cancelled,336.39,1681.9499999999998
8613,1559,367,2024-10-05 23:22:57,4,Cancelled,480.49,1921.96
8614,1716,141,2024-11-17 18:23:28,3,Delivered,109.18,327.54
8615,1918,182,2025-04-09 22:41:09,3,Cancelled,351.07,1053.21
8616,1525,36,2025-03-05 22:20:37,2,Delivered,106.97,213.94
8617,1754,184,2024-09-06 13:06:50,4,Cancelled,479.76,1919.04
8618,1251,21,2024-11-06 03:03:42,3,Delivered,353.36,1060.08
8619,1802,174,2025-01-06 22:11:06,1,Cancelled,83.12,83.12
8620,1161,391,2024-09-12 06:59:22,5,Delivered,264.13,1320.65
8621,914,34,2024-11-21 15:03:02,5,Cancelled,460.69,2303.45
8622,847,99,2025-07-01 16:50:36,4,Cancelled,282.45,1129.8
8623,748,8,2025-04-22 11:27:37,3,Cancelled,182.7,548.0999999999999
8624,651,404,2024-11-09 15:15:29,5,Cancelled,357.7,1788.5
8625,1204,286,2024-11-14 23:14:32,1,Delivered,150.37,150.37
8626,1952,495,2025-08-13 22:49:22,3,Cancelled,372.2,1116.6
8627,1324,285,2025-03-04 12:24:47,1,Delivered,243.23,243.23
8628,1813,377,2025-03-26 08:56:25,5,Cancelled,273.23,1366.15
8629,531,381,2024-09-20 11:10:24,1,Cancelled,474.93,474.93
8630,234,127,2025-06-02 07:56:36,1,Cancelled,331.56,331.56
8631,1337,144,2024-11-12 06:31:01,4,Cancelled,163.23,652.92
8632,465,437,2024-09-29 23:10:02,3,Cancelled,224.38,673.14
8633,1076,286,2025-05-04 20:22:11,1,Delivered,150.37,150.37
8634,835,424,2025-06-19 03:57:28,5,Cancelled,43.94,219.7
8635,441,249,2024-09-20 04:50:41,2,Cancelled,335.81,671.62
8636,1527,449,2025-02-12 21:07:58,3,Delivered,51.59,154.77
8637,1648,251,2025-06-28 03:18:50,4,Delivered,257.97,1031.88
8638,41,387,2024-11-09 23:00:52,5,Cancelled,360.23,1801.15
8639,1224,248,2025-02-17 15:48:25,3,Delivered,56.39,169.17000000000002
8640,1562,412,2024-11-23 08:48:49,2,Cancelled,412.25,824.5
8641,1004,217,2025-01-26 21:07:21,4,Delivered,223.21,892.84
8642,781,278,2024-10-30 09:47:47,3,Cancelled,73.04,219.12
8643,288,454,2025-03-31 21:45:58,4,Delivered,380.86,1523.44
8644,201,328,2024-09-27 21:48:18,4,Cancelled,427.24,1708.96
8645,812,75,2024-11-09 06:27:22,2,Delivered,171.01,342.02
8646,920,423,2025-08-20 14:15:36,4,Cancelled,126.54,506.16
8647,1251,179,2024-11-28 09:18:35,2,Cancelled,433.33,866.66
8648,418,482,2025-08-19 03:34:27,2,Delivered,307.47,614.94
8649,1630,328,2024-12-26 16:20:59,4,Delivered,427.24,1708.96
8650,1656,429,2025-06-22 07:16:03,2,Cancelled,375.82,751.64
8651,709,225,2025-07-30 07:35:00,4,Delivered,236.19,944.76
8652,415,234,2025-08-22 06:37:56,5,Delivered,22.8,114.0
8653,658,384,2024-12-28 18:21:52,1,Cancelled,301.37,301.37
8654,1810,210,2025-07-01 11:40:41,5,Delivered,239.86,1199.3000000000002
8655,428,80,2025-04-20 18:56:13,4,Delivered,426.07,1704.28
8656,118,226,2025-04-14 08:30:32,4,Cancelled,175.7,702.8
8657,882,77,2025-07-20 10:34:53,1,Cancelled,459.0,459.0
8658,1329,50,2025-02-20 02:34:04,2,Cancelled,186.1,372.2
8659,1103,159,2024-12-28 06:38:37,2,Delivered,214.8,429.6
8660,682,200,2024-12-04 18:20:06,2,Cancelled,169.73,339.46
8661,812,220,2025-03-22 04:32:39,4,Cancelled,150.15,600.6
8662,1885,275,2025-03-31 19:58:50,1,Delivered,239.44,239.44
8663,208,464,2025-01-14 11:55:07,2,Delivered,415.51,831.02
8664,1874,299,2025-08-04 11:20:41,5,Cancelled,19.68,98.4
8665,988,271,2025-05-05 04:35:53,5,Cancelled,90.12,450.6
8666,1720,299,2025-04-28 22:26:36,4,Delivered,19.68,78.72
8667,623,334,2024-11-04 16:05:27,5,Cancelled,264.16,1320.8000000000002
8668,1008,468,2024-11-15 13:50:49,1,Delivered,211.11,211.11
8669,1840,197,2024-09-16 04:47:06,3,Cancelled,153.78,461.34000000000003
8670,66,289,2025-05-12 02:01:30,4,Cancelled,451.95,1807.8
8671,1479,120,2025-07-06 11:36:53,2,Cancelled,230.8,461.6
8672,691,199,2024-12-23 11:41:09,1,Cancelled,391.18,391.18
8673,1988,459,2024-10-23 21:07:30,1,Delivered,241.14,241.14
8674,1204,419,2025-06-08 12:17:22,2,Cancelled,215.3,430.6
8675,1281,349,2025-07-30 23:05:07,2,Cancelled,399.32,798.64
8676,1255,338,2024-11-24 04:57:53,5,Delivered,231.44,1157.2
8677,1999,422,2025-01-21 09:19:14,3,Cancelled,336.39,1009.17
8678,1131,144,2024-12-02 16:56:14,4,Delivered,163.23,652.92
8679,546,100,2025-08-19 18:15:39,3,Delivered,12.44,37.32
8680,1427,49,2025-03-31 00:32:08,2,Cancelled,163.58,327.16
8681,1137,160,2024-11-15 19:36:11,4,Delivered,368.85,1475.4
8682,733,410,2025-05-11 19:05:52,1,Cancelled,38.93,38.93
8683,354,271,2025-06-01 10:02:46,4,Cancelled,90.12,360.48
8684,1061,300,2025-01-01 23:45:37,1,Delivered,253.73,253.73
8685,477,368,2025-04-26 23:15:22,3,Cancelled,130.4,391.20000000000005
8686,284,422,2025-05-02 08:37:22,4,Cancelled,336.39,1345.56
8687,3,66,2024-10-18 09:09:41,3,Cancelled,189.22,567.66
8688,794,23,2025-06-19 16:03:37,4,Delivered,449.18,1796.72
8689,1931,133,2025-04-03 08:57:04,1,Delivered,352.51,352.51
8690,249,483,2025-08-20 15:18:35,3,Cancelled,425.15,1275.4499999999998
8691,188,218,2025-02-23 15:15:50,3,Delivered,255.73,767.1899999999999
8692,135,17,2025-02-16 20:08:07,2,Delivered,246.59,493.18
8693,736,193,2025-02-18 11:45:56,2,Delivered,222.3,444.6
8694,1051,416,2024-09-02 09:28:16,2,Cancelled,284.13,568.26
8695,180,257,2025-05-27 16:28:00,3,Cancelled,60.08,180.24
8696,218,243,2025-07-04 04:25:54,4,Delivered,99.25,397.0
8697,1359,435,2024-10-27 20:40:27,5,Cancelled,300.42,1502.1000000000001
8698,1219,451,2024-10-18 15:25:32,1,Delivered,437.34,437.34
8699,138,288,2024-10-09 07:14:06,4,Delivered,333.25,1333.0
8700,62,240,2025-04-24 04:39:35,2,Cancelled,131.28,262.56
8701,547,394,2025-02-27 07:58:23,4,Delivered,67.64,270.56
8702,194,123,2025-06-30 09:32:13,2,Delivered,147.27,294.54
8703,953,382,2025-05-16 01:33:36,2,Cancelled,28.49,56.98
8704,1090,250,2025-08-02 12:42:03,4,Cancelled,372.26,1489.04
8705,1848,439,2025-06-15 15:57:21,1,Delivered,230.33,230.33
8706,1489,412,2025-01-19 07:27:58,4,Cancelled,412.25,1649.0
8707,1033,32,2025-03-10 22:21:09,2,Delivered,230.39,460.78
8708,884,337,2025-01-10 13:05:42,5,Delivered,192.05,960.25
8709,50,422,2025-03-31 12:13:57,4,Delivered,336.39,1345.56
8710,909,14,2025-03-25 03:48:24,1,Delivered,281.77,281.77
8711,290,353,2024-11-21 17:14:45,4,Delivered,23.85,95.4
8712,1593,59,2025-04-23 06:00:26,1,Delivered,23.37,23.37
8713,198,271,2024-12-02 05:06:18,1,Delivered,90.12,90.12
8714,388,444,2025-06-25 22:46:05,3,Delivered,76.45,229.35000000000002
8715,155,122,2024-11-18 03:14:13,3,Delivered,187.52,562.5600000000001
8716,447,206,2025-05-14 15:46:48,3,Delivered,265.75,797.25
8717,1618,53,2025-03-12 20:46:02,2,Delivered,148.23,296.46
8718,887,106,2024-10-28 23:04:03,2,Cancelled,90.23,180.46
8719,579,87,2024-12-13 20:35:13,5,Delivered,368.22,1841.1000000000001
8720,1601,422,2024-11-05 06:48:44,4,Cancelled,336.39,1345.56
8721,1251,78,2025-02-17 06:46:05,4,Cancelled,282.48,1129.92
8722,1857,284,2024-11-13 07:52:22,1,Cancelled,399.74,399.74
8723,1709,225,2025-05-29 21:42:07,3,Delivered,236.19,708.5699999999999
8724,944,146,2024-10-30 15:11:25,3,Delivered,425.26,1275.78
8725,210,413,2024-09-25 18:37:48,1,Cancelled,19.41,19.41
8726,1148,189,2025-01-23 17:17:24,2,Cancelled,241.3,482.6
8727,1926,97,2025-06-17 07:00:32,3,Delivered,486.05,1458.15
8728,1255,98,2025-01-23 02:06:40,3,Cancelled,413.56,1240.68
8729,355,156,2025-06-28 02:08:50,2,Delivered,76.03,152.06
8730,1918,386,2024-11-21 03:40:00,1,Delivered,90.12,90.12
8731,367,311,2025-06-18 18:15:05,4,Cancelled,346.67,1386.68
8732,1683,283,2024-11-28 00:34:23,2,Delivered,203.43,406.86
8733,40,214,2025-05-23 10:23:23,3,Delivered,491.43,1474.29
8734,697,492,2025-03-02 16:04:25,3,Cancelled,162.54,487.62
8735,482,220,2025-01-27 06:02:23,3,Cancelled,150.15,450.45000000000005
8736,931,394,2024-09-23 01:50:29,4,Delivered,67.64,270.56
8737,941,447,2025-05-07 11:34:21,4,Delivered,88.4,353.6
8738,713,118,2025-07-28 16:23:22,4,Cancelled,412.16,1648.64
8739,1180,16,2024-12-31 18:45:13,2,Delivered,296.2,592.4
8740,839,57,2025-06-28 10:55:49,3,Cancelled,133.83,401.49
8741,290,133,2024-10-15 23:59:33,2,Cancelled,352.51,705.02
8742,492,468,2025-07-03 03:23:12,1,Cancelled,211.11,211.11
8743,1106,290,2024-12-07 15:58:38,5,Delivered,39.78,198.9
8744,1429,248,2024-11-08 16:48:25,1,Delivered,56.39,56.39
8745,1807,405,2025-08-12 17:52:45,4,Cancelled,481.03,1924.12
8746,1306,499,2025-06-18 10:43:00,1,Delivered,384.31,384.31
8747,752,355,2025-02-13 02:07:52,4,Cancelled,368.04,1472.16
8748,1143,90,2025-05-01 12:09:25,4,Delivered,93.69,374.76
8749,400,103,2025-01-05 09:13:14,2,Cancelled,474.08,948.16
8750,613,368,2025-01-05 04:17:45,5,Cancelled,130.4,652.0
8751,1721,292,2025-06-23 18:13:50,3,Delivered,400.45,1201.35
8752,766,385,2024-10-27 07:40:32,1,Cancelled,304.43,304.43
8753,126,107,2024-09-16 01:57:55,1,Delivered,294.08,294.08
8754,335,167,2025-05-14 00:17:26,4,Cancelled,79.68,318.72
8755,801,57,2025-01-09 18:59:08,1,Cancelled,133.83,133.83
8756,1088,400,2025-06-29 05:34:19,3,Cancelled,281.3,843.9000000000001
8757,1713,207,2025-03-01 22:01:04,3,Cancelled,278.32,834.96
8758,429,139,2024-11-21 10:19:27,1,Cancelled,51.99,51.99
8759,1849,296,2025-08-05 06:54:02,1,Cancelled,227.6,227.6
8760,953,361,2025-06-01 18:19:55,5,Delivered,397.61,1988.0500000000002
8761,971,316,2025-03-15 10:43:37,3,Cancelled,430.13,1290.3899999999999
8762,1395,448,2025-08-12 11:08:34,1,Cancelled,65.28,65.28
8763,1186,177,2025-04-08 09:18:42,4,Delivered,285.1,1140.4
8764,626,266,2024-09-12 15:38:38,3,Delivered,39.76,119.28
8765,1087,168,2025-05-11 11:53:41,2,Cancelled,99.16,198.32
8766,1285,133,2024-11-16 16:04:13,2,Cancelled,352.51,705.02
8767,1136,433,2024-09-23 02:23:04,1,Delivered,241.63,241.63
8768,1726,364,2025-04-27 08:46:51,3,Cancelled,449.66,1348.98
8769,1960,498,2025-01-20 19:12:17,3,Delivered,368.29,1104.8700000000001
8770,613,438,2025-04-10 00:21:37,4,Delivered,186.23,744.92
8771,932,363,2025-02-19 15:11:48,4,Delivered,317.22,1268.88
8772,1236,497,2025-01-09 17:21:27,5,Delivered,404.4,2022.0
8773,1478,425,2025-06-13 15:21:48,5,Cancelled,423.38,2116.9
8774,1404,221,2025-01-12 20:34:28,5,Delivered,345.34,1726.6999999999998
8775,746,111,2025-06-29 12:19:07,4,Cancelled,424.51,1698.04
8776,1963,173,2024-11-13 08:45:03,5,Delivered,190.67,953.3499999999999
8777,24,175,2025-04-10 07:17:05,2,Cancelled,211.65,423.3
8778,393,458,2024-09-23 05:24:57,1,Delivered,45.58,45.58
8779,602,450,2024-12-21 19:32:55,3,Cancelled,476.3,1428.9
8780,1976,162,2024-12-03 21:48:06,4,Cancelled,274.49,1097.96
8781,1648,453,2025-01-03 22:04:26,2,Cancelled,97.56,195.12
8782,61,308,2025-05-26 08:54:58,3,Cancelled,261.46,784.3799999999999
8783,900,457,2025-01-10 00:19:43,1,Delivered,302.82,302.82
8784,17,364,2024-11-22 04:45:35,1,Delivered,449.66,449.66
8785,1950,391,2025-01-13 13:15:07,3,Cancelled,264.13,792.39
8786,1977,274,2024-10-09 21:28:50,3,Cancelled,480.3,1440.9
8787,1707,370,2024-09-21 14:32:30,5,Delivered,316.43,1582.15
8788,1813,155,2025-03-15 08:30:35,4,Cancelled,393.08,1572.32
8789,1527,119,2025-02-06 10:10:45,3,Delivered,38.23,114.69
8790,207,450,2024-09-11 07:10:11,5,Delivered,476.3,2381.5
8791,842,465,2024-10-06 06:04:48,3,Delivered,464.74,1394.22
8792,781,389,2025-06-22 18:20:18,3,Delivered,413.42,1240.26
8793,400,371,2024-09-22 19:42:05,4,Delivered,122.71,490.84
8794,1254,117,2024-09-27 17:26:56,4,Cancelled,330.75,1323.0
8795,550,227,2025-05-01 02:56:23,5,Delivered,487.47,2437.3500000000004
8796,372,221,2024-10-20 06:09:29,3,Delivered,345.34,1036.02
8797,657,175,2025-08-21 02:59:06,3,Cancelled,211.65,634.95
8798,1187,463,2024-11-28 19:19:11,4,Cancelled,116.0,464.0
8799,1269,24,2025-01-20 02:21:47,2,Cancelled,124.25,248.5
8800,1485,90,2025-05-12 05:09:23,3,Cancelled,93.69,281.07
8801,1552,292,2024-09-27 09:41:40,2,Cancelled,400.45,800.9
8802,270,59,2025-05-06 00:23:28,5,Delivered,23.37,116.85000000000001
8803,799,110,2025-01-04 12:21:59,2,Cancelled,406.22,812.44
8804,98,167,2025-03-24 20:12:24,1,Cancelled,79.68,79.68
8805,1727,84,2025-08-16 01:08:57,5,Cancelled,454.41,2272.05
8806,1997,415,2025-08-17 11:26:09,2,Cancelled,22.68,45.36
8807,1576,161,2025-01-04 23:16:47,2,Cancelled,21.06,42.12
8808,1389,203,2025-06-02 15:48:04,2,Cancelled,61.92,123.84
